Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2753862,-,-,-,42.32,-72.91,-5,271,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,GHI,DNI
2020,1,9,20,45,0,0
2020,1,9,21,0,0,0
2020,1,9,21,15,0,0
2020,1,9,21,30,0,0
2020,1,9,21,45,0,0
2020,1,9,22,0,0,0
2020,1,9,22,15,0,0
2020,1,9,22,30,0,0
2020,1,9,22,45,0,0
2020,1,9,23,0,0,0
2020,1,9,23,15,0,0
2020,1,9,23,30,0,0
2020,1,9,23,45,0,0
2020,1,10,0,0,0,0
2020,1,10,0,15,0,0
2020,1,10,0,30,0,0
2020,1,10,0,45,0,0
2020,1,10,1,0,0,0
2020,1,10,1,15,0,0
2020,1,10,1,30,0,0
2020,1,10,1,45,0,0
2020,1,10,2,0,0,0
2020,1,10,2,15,0,0
2020,1,10,2,30,0,0
2020,1,10,2,45,0,0
2020,1,10,3,0,0,0
2020,1,10,3,15,0,0
2020,1,10,3,30,0,0
2020,1,10,3,45,0,0
2020,1,10,4,0,0,0
2020,1,10,4,15,0,0
2020,1,10,4,30,0,0
2020,1,10,4,45,0,0
2020,1,10,5,0,0,0
2020,1,10,5,15,0,0
2020,1,10,5,30,0,0
2020,1,10,5,45,0,0
2020,1,10,6,0,0,0
2020,1,10,6,15,0,0
2020,1,10,6,30,0,0
2020,1,10,6,45,0,0
2020,1,10,7,0,0,0
2020,1,10,7,15,0,0
2020,1,10,7,30,7,0
2020,1,10,7,45,23,34
2020,1,10,8,0,49,159
2020,1,10,8,15,107,518
2020,1,10,8,30,144,587
2020,1,10,8,45,181,641
2020,1,10,9,0,216,681
2020,1,10,9,15,252,717
2020,1,10,9,30,283,743
2020,1,10,9,45,309,722
2020,1,10,10,0,336,740
2020,1,10,10,15,361,758
2020,1,10,10,30,382,770
2020,1,10,10,45,162,24
2020,1,10,11,0,129,0
2020,1,10,11,15,125,0
2020,1,10,11,30,96,0
2020,1,10,11,45,92,0
2020,1,10,12,0,83,0
2020,1,10,12,15,141,0
2020,1,10,12,30,257,165
2020,1,10,12,45,72,0
2020,1,10,13,0,290,311
2020,1,10,13,15,89,0
2020,1,10,13,30,99,0
2020,1,10,13,45,40,0
2020,1,10,14,0,62,0
2020,1,10,14,15,59,0
2020,1,10,14,30,31,0
2020,1,10,14,45,46,0
2020,1,10,15,0,39,0
2020,1,10,15,15,165,537
2020,1,10,15,30,129,478
2020,1,10,15,45,29,0
2020,1,10,16,0,19,0
2020,1,10,16,15,32,188
2020,1,10,16,30,0,0
2020,1,10,16,45,0,0
2020,1,10,17,0,0,0
2020,1,10,17,15,0,0
2020,1,10,17,30,0,0
2020,1,10,17,45,0,0
2020,1,10,18,0,0,0
2020,1,10,18,15,0,0
2020,1,10,18,30,0,0
2020,1,10,18,45,0,0
2020,1,10,19,0,0,0
2020,1,10,19,15,0,0
2020,1,10,19,30,0,0
2020,1,10,19,45,0,0
2020,1,10,20,0,0,0
2020,1,10,20,15,0,0
2020,1,10,20,30,0,0
2020,1,10,20,45,0,0
2020,1,10,21,0,0,0
2020,1,10,21,15,0,0
2020,1,10,21,30,0,0
2020,1,10,21,45,0,0
2020,1,10,22,0,0,0
2020,1,10,22,15,0,0
2020,1,10,22,30,0,0
2020,1,10,22,45,0,0
2020,1,10,23,0,0,0
2020,1,10,23,15,0,0
2020,1,10,23,30,0,0
2020,1,10,23,45,0,0
2020,1,11,0,0,0,0
2020,1,11,0,15,0,0
2020,1,11,0,30,0,0
2020,1,11,0,45,0,0
2020,1,11,1,0,0,0
2020,1,11,1,15,0,0
2020,1,11,1,30,0,0
2020,1,11,1,45,0,0
2020,1,11,2,0,0,0
2020,1,11,2,15,0,0
2020,1,11,2,30,0,0
2020,1,11,2,45,0,0
2020,1,11,3,0,0,0
2020,1,11,3,15,0,0
2020,1,11,3,30,0,0
2020,1,11,3,45,0,0
2020,1,11,4,0,0,0
2020,1,11,4,15,0,0
2020,1,11,4,30,0,0
2020,1,11,4,45,0,0
2020,1,11,5,0,0,0
2020,1,11,5,15,0,0
2020,1,11,5,30,0,0
2020,1,11,5,45,0,0
2020,1,11,6,0,0,0
2020,1,11,6,15,0,0
2020,1,11,6,30,0,0
2020,1,11,6,45,0,0
2020,1,11,7,0,0,0
2020,1,11,7,15,0,0
2020,1,11,7,30,5,0
2020,1,11,7,45,16,0
2020,1,11,8,0,30,0
2020,1,11,8,15,45,0
2020,1,11,8,30,40,0
2020,1,11,8,45,83,33
2020,1,11,9,0,73,0
2020,1,11,9,15,158,204
2020,1,11,9,30,214,393
2020,1,11,9,45,231,371
2020,1,11,10,0,243,336
2020,1,11,10,15,260,336
2020,1,11,10,30,276,336
2020,1,11,10,45,210,97
2020,1,11,11,0,310,377
2020,1,11,11,15,184,36
2020,1,11,11,30,151,5
2020,1,11,11,45,74,0
2020,1,11,12,0,185,30
2020,1,11,12,15,282,218
2020,1,11,12,30,291,255
2020,1,11,12,45,331,429
2020,1,11,13,0,408,813
2020,1,11,13,15,368,738
2020,1,11,13,30,336,641
2020,1,11,13,45,258,329
2020,1,11,14,0,241,327
2020,1,11,14,15,299,729
2020,1,11,14,30,248,620
2020,1,11,14,45,167,256
2020,1,11,15,0,76,0
2020,1,11,15,15,76,14
2020,1,11,15,30,52,0
2020,1,11,15,45,33,0
2020,1,11,16,0,21,0
2020,1,11,16,15,16,0
2020,1,11,16,30,4,0
2020,1,11,16,45,0,0
2020,1,11,17,0,0,0
2020,1,11,17,15,0,0
2020,1,11,17,30,0,0
2020,1,11,17,45,0,0
2020,1,11,18,0,0,0
2020,1,11,18,15,0,0
2020,1,11,18,30,0,0
2020,1,11,18,45,0,0
2020,1,11,19,0,0,0
2020,1,11,19,15,0,0
2020,1,11,19,30,0,0
2020,1,11,19,45,0,0
2020,1,11,20,0,0,0
2020,1,11,20,15,0,0
2020,1,11,20,30,0,0
2020,1,11,20,45,0,0
2020,1,11,21,0,0,0
2020,1,11,21,15,0,0
2020,1,11,21,30,0,0
2020,1,11,21,45,0,0
2020,1,11,22,0,0,0
2020,1,11,22,15,0,0
2020,1,11,22,30,0,0
2020,1,11,22,45,0,0
2020,1,11,23,0,0,0
2020,1,11,23,15,0,0
2020,1,11,23,30,0,0
2020,1,11,23,45,0,0
2020,1,12,0,0,0,0
2020,1,12,0,15,0,0
2020,1,12,0,30,0,0
2020,1,12,0,45,0,0
2020,1,12,1,0,0,0
2020,1,12,1,15,0,0
2020,1,12,1,30,0,0
2020,1,12,1,45,0,0
2020,1,12,2,0,0,0
2020,1,12,2,15,0,0
2020,1,12,2,30,0,0
2020,1,12,2,45,0,0
2020,1,12,3,0,0,0
2020,1,12,3,15,0,0
2020,1,12,3,30,0,0
2020,1,12,3,45,0,0
2020,1,12,4,0,0,0
2020,1,12,4,15,0,0
2020,1,12,4,30,0,0
2020,1,12,4,45,0,0
2020,1,12,5,0,0,0
2020,1,12,5,15,0,0
2020,1,12,5,30,0,0
2020,1,12,5,45,0,0
2020,1,12,6,0,0,0
2020,1,12,6,15,0,0
2020,1,12,6,30,0,0
2020,1,12,6,45,0,0
2020,1,12,7,0,0,0
2020,1,12,7,15,0,0
2020,1,12,7,30,5,0
2020,1,12,7,45,19,0
2020,1,12,8,0,29,0
2020,1,12,8,15,50,17
2020,1,12,8,30,76,68
2020,1,12,8,45,102,111
2020,1,12,9,0,126,134
2020,1,12,9,15,250,754
2020,1,12,9,30,282,782
2020,1,12,9,45,312,800
2020,1,12,10,0,338,816
2020,1,12,10,15,272,379
2020,1,12,10,30,279,343
2020,1,12,10,45,404,848
2020,1,12,11,0,419,857
2020,1,12,11,15,433,867
2020,1,12,11,30,442,871
2020,1,12,11,45,448,869
2020,1,12,12,0,450,870
2020,1,12,12,15,448,869
2020,1,12,12,30,445,870
2020,1,12,12,45,436,863
2020,1,12,13,0,425,861
2020,1,12,13,15,410,852
2020,1,12,13,30,391,841
2020,1,12,13,45,368,825
2020,1,12,14,0,345,813
2020,1,12,14,15,317,793
2020,1,12,14,30,287,768
2020,1,12,14,45,254,740
2020,1,12,15,0,219,704
2020,1,12,15,15,185,666
2020,1,12,15,30,148,611
2020,1,12,15,45,111,546
2020,1,12,16,0,75,457
2020,1,12,16,15,42,340
2020,1,12,16,30,16,190
2020,1,12,16,45,0,0
2020,1,12,17,0,0,0
2020,1,12,17,15,0,0
2020,1,12,17,30,0,0
2020,1,12,17,45,0,0
2020,1,12,18,0,0,0
2020,1,12,18,15,0,0
2020,1,12,18,30,0,0
2020,1,12,18,45,0,0
2020,1,12,19,0,0,0
2020,1,12,19,15,0,0
2020,1,12,19,30,0,0
2020,1,12,19,45,0,0
2020,1,12,20,0,0,0
2020,1,12,20,15,0,0
2020,1,12,20,30,0,0
2020,1,12,20,45,0,0
2020,1,12,21,0,0,0
2020,1,12,21,15,0,0
2020,1,12,21,30,0,0
2020,1,12,21,45,0,0
2020,1,12,22,0,0,0
2020,1,12,22,15,0,0
2020,1,12,22,30,0,0
2020,1,12,22,45,0,0
2020,1,12,23,0,0,0
2020,1,12,23,15,0,0
2020,1,12,23,30,0,0
2020,1,12,23,45,0,0
2020,1,13,0,0,0,0
2020,1,13,0,15,0,0
2020,1,13,0,30,0,0
2020,1,13,0,45,0,0
2020,1,13,1,0,0,0
2020,1,13,1,15,0,0
2020,1,13,1,30,0,0
2020,1,13,1,45,0,0
2020,1,13,2,0,0,0
2020,1,13,2,15,0,0
2020,1,13,2,30,0,0
2020,1,13,2,45,0,0
2020,1,13,3,0,0,0
2020,1,13,3,15,0,0
2020,1,13,3,30,0,0
2020,1,13,3,45,0,0
2020,1,13,4,0,0,0
2020,1,13,4,15,0,0
2020,1,13,4,30,0,0
2020,1,13,4,45,0,0
2020,1,13,5,0,0,0
2020,1,13,5,15,0,0
2020,1,13,5,30,0,0
2020,1,13,5,45,0,0
2020,1,13,6,0,0,0
2020,1,13,6,15,0,0
2020,1,13,6,30,0,0
2020,1,13,6,45,0,0
2020,1,13,7,0,0,0
2020,1,13,7,15,0,0
2020,1,13,7,30,6,0
2020,1,13,7,45,18,0
2020,1,13,8,0,19,0
2020,1,13,8,15,26,0
2020,1,13,8,30,28,0
2020,1,13,8,45,109,144
2020,1,13,9,0,95,24
2020,1,13,9,15,140,118
2020,1,13,9,30,120,23
2020,1,13,9,45,81,0
2020,1,13,10,0,83,0
2020,1,13,10,15,63,0
2020,1,13,10,30,33,0
2020,1,13,10,45,26,0
2020,1,13,11,0,46,0
2020,1,13,11,15,20,0
2020,1,13,11,30,58,0
2020,1,13,11,45,38,0
2020,1,13,12,0,53,0
2020,1,13,12,15,45,0
2020,1,13,12,30,35,0
2020,1,13,12,45,26,0
2020,1,13,13,0,13,0
2020,1,13,13,15,16,0
2020,1,13,13,30,11,0
2020,1,13,13,45,13,0
2020,1,13,14,0,15,0
2020,1,13,14,15,26,0
2020,1,13,14,30,13,0
2020,1,13,14,45,29,0
2020,1,13,15,0,59,0
2020,1,13,15,15,55,0
2020,1,13,15,30,44,0
2020,1,13,15,45,40,0
2020,1,13,16,0,35,8
2020,1,13,16,15,22,0
2020,1,13,16,30,6,0
2020,1,13,16,45,0,0
2020,1,13,17,0,0,0
2020,1,13,17,15,0,0
2020,1,13,17,30,0,0
2020,1,13,17,45,0,0
2020,1,13,18,0,0,0
2020,1,13,18,15,0,0
2020,1,13,18,30,0,0
2020,1,13,18,45,0,0
2020,1,13,19,0,0,0
2020,1,13,19,15,0,0
2020,1,13,19,30,0,0
2020,1,13,19,45,0,0
2020,1,13,20,0,0,0
2020,1,13,20,15,0,0
2020,1,13,20,30,0,0
2020,1,13,20,45,0,0
2020,1,13,21,0,0,0
2020,1,13,21,15,0,0
2020,1,13,21,30,0,0
2020,1,13,21,45,0,0
2020,1,13,22,0,0,0
2020,1,13,22,15,0,0
2020,1,13,22,30,0,0
2020,1,13,22,45,0,0
2020,1,13,23,0,0,0
2020,1,13,23,15,0,0
2020,1,13,23,30,0,0
2020,1,13,23,45,0,0
2020,1,14,0,0,0,0
2020,1,14,0,15,0,0
2020,1,14,0,30,0,0
2020,1,14,0,45,0,0
2020,1,14,1,0,0,0
2020,1,14,1,15,0,0
2020,1,14,1,30,0,0
2020,1,14,1,45,0,0
2020,1,14,2,0,0,0
2020,1,14,2,15,0,0
2020,1,14,2,30,0,0
2020,1,14,2,45,0,0
2020,1,14,3,0,0,0
2020,1,14,3,15,0,0
2020,1,14,3,30,0,0
2020,1,14,3,45,0,0
2020,1,14,4,0,0,0
2020,1,14,4,15,0,0
2020,1,14,4,30,0,0
2020,1,14,4,45,0,0
2020,1,14,5,0,0,0
2020,1,14,5,15,0,0
2020,1,14,5,30,0,0
2020,1,14,5,45,0,0
2020,1,14,6,0,0,0
2020,1,14,6,15,0,0
2020,1,14,6,30,0,0
2020,1,14,6,45,0,0
2020,1,14,7,0,0,0
2020,1,14,7,15,0,0
2020,1,14,7,30,6,0
2020,1,14,7,45,18,0
2020,1,14,8,0,41,54
2020,1,14,8,15,63,90
2020,1,14,8,30,84,109
2020,1,14,8,45,122,215
2020,1,14,9,0,155,285
2020,1,14,9,15,153,166
2020,1,14,9,30,219,398
2020,1,14,9,45,191,173
2020,1,14,10,0,226,243
2020,1,14,10,15,204,123
2020,1,14,10,30,306,449
2020,1,14,10,45,275,265
2020,1,14,11,0,213,80
2020,1,14,11,15,143,0
2020,1,14,11,30,115,0
2020,1,14,11,45,125,0
2020,1,14,12,0,163,9
2020,1,14,12,15,153,4
2020,1,14,12,30,139,0
2020,1,14,12,45,195,44
2020,1,14,13,0,207,68
2020,1,14,13,15,133,0
2020,1,14,13,30,179,49
2020,1,14,13,45,129,1
2020,1,14,14,0,195,132
2020,1,14,14,15,213,254
2020,1,14,14,30,118,17
2020,1,14,14,45,117,40
2020,1,14,15,0,103,38
2020,1,14,15,15,95,64
2020,1,14,15,30,56,0
2020,1,14,15,45,45,0
2020,1,14,16,0,41,42
2020,1,14,16,15,5,0
2020,1,14,16,30,4,0
2020,1,14,16,45,0,0
2020,1,14,17,0,0,0
2020,1,14,17,15,0,0
2020,1,14,17,30,0,0
2020,1,14,17,45,0,0
2020,1,14,18,0,0,0
2020,1,14,18,15,0,0
2020,1,14,18,30,0,0
2020,1,14,18,45,0,0
2020,1,14,19,0,0,0
2020,1,14,19,15,0,0
2020,1,14,19,30,0,0
2020,1,14,19,45,0,0
2020,1,14,20,0,0,0
2020,1,14,20,15,0,0
2020,1,14,20,30,0,0
2020,1,14,20,45,0,0
2020,1,14,21,0,0,0
2020,1,14,21,15,0,0
2020,1,14,21,30,0,0
2020,1,14,21,45,0,0
2020,1,14,22,0,0,0
2020,1,14,22,15,0,0
2020,1,14,22,30,0,0
2020,1,14,22,45,0,0
2020,1,14,23,0,0,0
2020,1,14,23,15,0,0
2020,1,14,23,30,0,0
2020,1,14,23,45,0,0
2020,1,15,0,0,0,0
2020,1,15,0,15,0,0
2020,1,15,0,30,0,0
2020,1,15,0,45,0,0
2020,1,15,1,0,0,0
2020,1,15,1,15,0,0
2020,1,15,1,30,0,0
2020,1,15,1,45,0,0
2020,1,15,2,0,0,0
2020,1,15,2,15,0,0
2020,1,15,2,30,0,0
2020,1,15,2,45,0,0
2020,1,15,3,0,0,0
2020,1,15,3,15,0,0
2020,1,15,3,30,0,0
2020,1,15,3,45,0,0
2020,1,15,4,0,0,0
2020,1,15,4,15,0,0
2020,1,15,4,30,0,0
2020,1,15,4,45,0,0
2020,1,15,5,0,0,0
2020,1,15,5,15,0,0
2020,1,15,5,30,0,0
2020,1,15,5,45,0,0
2020,1,15,6,0,0,0
2020,1,15,6,15,0,0
2020,1,15,6,30,0,0
2020,1,15,6,45,0,0
2020,1,15,7,0,0,0
2020,1,15,7,15,0,0
2020,1,15,7,30,17,169
2020,1,15,7,45,43,328
2020,1,15,8,0,76,443
2020,1,15,8,15,55,37
2020,1,15,8,30,43,0
2020,1,15,8,45,6,0
2020,1,15,9,0,7,0
2020,1,15,9,15,52,0
2020,1,15,9,30,147,80
2020,1,15,9,45,205,223
2020,1,15,10,0,204,160
2020,1,15,10,15,106,0
2020,1,15,10,30,126,0
2020,1,15,10,45,125,0
2020,1,15,11,0,89,0
2020,1,15,11,15,102,0
2020,1,15,11,30,141,0
2020,1,15,11,45,217,64
2020,1,15,12,0,117,0
2020,1,15,12,15,223,72
2020,1,15,12,30,170,16
2020,1,15,12,45,199,48
2020,1,15,13,0,216,81
2020,1,15,13,15,259,200
2020,1,15,13,30,277,306
2020,1,15,13,45,378,828
2020,1,15,14,0,353,812
2020,1,15,14,15,227,307
2020,1,15,14,30,293,763
2020,1,15,14,45,260,727
2020,1,15,15,0,225,691
2020,1,15,15,15,189,648
2020,1,15,15,30,152,595
2020,1,15,15,45,115,524
2020,1,15,16,0,79,438
2020,1,15,16,15,46,329
2020,1,15,16,30,20,188
2020,1,15,16,45,0,0
2020,1,15,17,0,0,0
2020,1,15,17,15,0,0
2020,1,15,17,30,0,0
2020,1,15,17,45,0,0
2020,1,15,18,0,0,0
2020,1,15,18,15,0,0
2020,1,15,18,30,0,0
2020,1,15,18,45,0,0
2020,1,15,19,0,0,0
2020,1,15,19,15,0,0
2020,1,15,19,30,0,0
2020,1,15,19,45,0,0
2020,1,15,20,0,0,0
2020,1,15,20,15,0,0
2020,1,15,20,30,0,0
2020,1,15,20,45,0,0
2020,1,15,21,0,0,0
2020,1,15,21,15,0,0
2020,1,15,21,30,0,0
2020,1,15,21,45,0,0
2020,1,15,22,0,0,0
2020,1,15,22,15,0,0
2020,1,15,22,30,0,0
2020,1,15,22,45,0,0
2020,1,15,23,0,0,0
2020,1,15,23,15,0,0
2020,1,15,23,30,0,0
2020,1,15,23,45,0,0
2020,1,16,0,0,0,0
2020,1,16,0,15,0,0
2020,1,16,0,30,0,0
2020,1,16,0,45,0,0
2020,1,16,1,0,0,0
2020,1,16,1,15,0,0
2020,1,16,1,30,0,0
2020,1,16,1,45,0,0
2020,1,16,2,0,0,0
2020,1,16,2,15,0,0
2020,1,16,2,30,0,0
2020,1,16,2,45,0,0
2020,1,16,3,0,0,0
2020,1,16,3,15,0,0
2020,1,16,3,30,0,0
2020,1,16,3,45,0,0
2020,1,16,4,0,0,0
2020,1,16,4,15,0,0
2020,1,16,4,30,0,0
2020,1,16,4,45,0,0
2020,1,16,5,0,0,0
2020,1,16,5,15,0,0
2020,1,16,5,30,0,0
2020,1,16,5,45,0,0
2020,1,16,6,0,0,0
2020,1,16,6,15,0,0
2020,1,16,6,30,0,0
2020,1,16,6,45,0,0
2020,1,16,7,0,0,0
2020,1,16,7,15,0,0
2020,1,16,7,30,15,68
2020,1,16,7,45,39,203
2020,1,16,8,0,71,316
2020,1,16,8,15,106,405
2020,1,16,8,30,142,478
2020,1,16,8,45,182,572
2020,1,16,9,0,16,0
2020,1,16,9,15,51,0
2020,1,16,9,30,45,0
2020,1,16,9,45,66,0
2020,1,16,10,0,59,0
2020,1,16,10,15,254,271
2020,1,16,10,30,17,0
2020,1,16,10,45,19,0
2020,1,16,11,0,34,0
2020,1,16,11,15,293,246
2020,1,16,11,30,307,274
2020,1,16,11,45,198,38
2020,1,16,12,0,312,272
2020,1,16,12,15,129,0
2020,1,16,12,30,150,2
2020,1,16,12,45,106,0
2020,1,16,13,0,239,121
2020,1,16,13,15,277,249
2020,1,16,13,30,265,249
2020,1,16,13,45,44,0
2020,1,16,14,0,363,831
2020,1,16,14,15,29,0
2020,1,16,14,30,40,0
2020,1,16,14,45,120,39
2020,1,16,15,0,63,0
2020,1,16,15,15,21,0
2020,1,16,15,30,32,0
2020,1,16,15,45,24,0
2020,1,16,16,0,27,0
2020,1,16,16,15,14,0
2020,1,16,16,30,7,0
2020,1,16,16,45,0,0
2020,1,16,17,0,0,0
2020,1,16,17,15,0,0
2020,1,16,17,30,0,0
2020,1,16,17,45,0,0
2020,1,16,18,0,0,0
2020,1,16,18,15,0,0
2020,1,16,18,30,0,0
2020,1,16,18,45,0,0
2020,1,16,19,0,0,0
2020,1,16,19,15,0,0
2020,1,16,19,30,0,0
2020,1,16,19,45,0,0
2020,1,16,20,0,0,0
2020,1,16,20,15,0,0
2020,1,16,20,30,0,0
2020,1,16,20,45,0,0
2020,1,16,21,0,0,0
2020,1,16,21,15,0,0
2020,1,16,21,30,0,0
2020,1,16,21,45,0,0
2020,1,16,22,0,0,0
2020,1,16,22,15,0,0
2020,1,16,22,30,0,0
2020,1,16,22,45,0,0
2020,1,16,23,0,0,0
2020,1,16,23,15,0,0
2020,1,16,23,30,0,0
2020,1,16,23,45,0,0
2020,1,17,0,0,0,0
2020,1,17,0,15,0,0
2020,1,17,0,30,0,0
2020,1,17,0,45,0,0
2020,1,17,1,0,0,0
2020,1,17,1,15,0,0
2020,1,17,1,30,0,0
2020,1,17,1,45,0,0
2020,1,17,2,0,0,0
2020,1,17,2,15,0,0
2020,1,17,2,30,0,0
2020,1,17,2,45,0,0
2020,1,17,3,0,0,0
2020,1,17,3,15,0,0
2020,1,17,3,30,0,0
2020,1,17,3,45,0,0
2020,1,17,4,0,0,0
2020,1,17,4,15,0,0
2020,1,17,4,30,0,0
2020,1,17,4,45,0,0
2020,1,17,5,0,0,0
2020,1,17,5,15,0,0
2020,1,17,5,30,0,0
2020,1,17,5,45,0,0
2020,1,17,6,0,0,0
2020,1,17,6,15,0,0
2020,1,17,6,30,0,0
2020,1,17,6,45,0,0
2020,1,17,7,0,0,0
2020,1,17,7,15,0,0
2020,1,17,7,30,22,354
2020,1,17,7,45,53,502
2020,1,17,8,0,89,607
2020,1,17,8,15,128,686
2020,1,17,8,30,168,746
2020,1,17,8,45,207,793
2020,1,17,9,0,246,831
2020,1,17,9,15,282,862
2020,1,17,9,30,317,888
2020,1,17,9,45,350,902
2020,1,17,10,0,380,919
2020,1,17,10,15,406,934
2020,1,17,10,30,430,946
2020,1,17,10,45,450,961
2020,1,17,11,0,466,968
2020,1,17,11,15,479,974
2020,1,17,11,30,489,978
2020,1,17,11,45,495,982
2020,1,17,12,0,497,983
2020,1,17,12,15,495,982
2020,1,17,12,30,490,980
2020,1,17,12,45,483,972
2020,1,17,13,0,470,966
2020,1,17,13,15,454,959
2020,1,17,13,30,435,950
2020,1,17,13,45,411,942
2020,1,17,14,0,385,928
2020,1,17,14,15,357,911
2020,1,17,14,30,325,891
2020,1,17,14,45,291,869
2020,1,17,15,0,261,863
2020,1,17,15,15,222,827
2020,1,17,15,30,182,782
2020,1,17,15,45,141,728
2020,1,17,16,0,101,655
2020,1,17,16,15,63,556
2020,1,17,16,30,30,418
2020,1,17,16,45,0,0
2020,1,17,17,0,0,0
2020,1,17,17,15,0,0
2020,1,17,17,30,0,0
2020,1,17,17,45,0,0
2020,1,17,18,0,0,0
2020,1,17,18,15,0,0
2020,1,17,18,30,0,0
2020,1,17,18,45,0,0
2020,1,17,19,0,0,0
2020,1,17,19,15,0,0
2020,1,17,19,30,0,0
2020,1,17,19,45,0,0
2020,1,17,20,0,0,0
2020,1,17,20,15,0,0
2020,1,17,20,30,0,0
2020,1,17,20,45,0,0
2020,1,17,21,0,0,0
2020,1,17,21,15,0,0
2020,1,17,21,30,0,0
2020,1,17,21,45,0,0
2020,1,17,22,0,0,0
2020,1,17,22,15,0,0
2020,1,17,22,30,0,0
2020,1,17,22,45,0,0
2020,1,17,23,0,0,0
2020,1,17,23,15,0,0
2020,1,17,23,30,0,0
2020,1,17,23,45,0,0
2020,1,18,0,0,0,0
2020,1,18,0,15,0,0
2020,1,18,0,30,0,0
2020,1,18,0,45,0,0
2020,1,18,1,0,0,0
2020,1,18,1,15,0,0
2020,1,18,1,30,0,0
2020,1,18,1,45,0,0
2020,1,18,2,0,0,0
2020,1,18,2,15,0,0
2020,1,18,2,30,0,0
2020,1,18,2,45,0,0
2020,1,18,3,0,0,0
2020,1,18,3,15,0,0
2020,1,18,3,30,0,0
2020,1,18,3,45,0,0
2020,1,18,4,0,0,0
2020,1,18,4,15,0,0
2020,1,18,4,30,0,0
2020,1,18,4,45,0,0
2020,1,18,5,0,0,0
2020,1,18,5,15,0,0
2020,1,18,5,30,0,0
2020,1,18,5,45,0,0
2020,1,18,6,0,0,0
2020,1,18,6,15,0,0
2020,1,18,6,30,0,0
2020,1,18,6,45,0,0
2020,1,18,7,0,0,0
2020,1,18,7,15,0,0
2020,1,18,7,30,10,0
2020,1,18,7,45,24,1
2020,1,18,8,0,44,56
2020,1,18,8,15,61,55
2020,1,18,8,30,81,73
2020,1,18,8,45,119,170
2020,1,18,9,0,130,128
2020,1,18,9,15,225,547
2020,1,18,9,30,226,401
2020,1,18,9,45,265,492
2020,1,18,10,0,268,394
2020,1,18,10,15,317,545
2020,1,18,10,30,348,621
2020,1,18,10,45,233,123
2020,1,18,11,0,100,0
2020,1,18,11,15,121,0
2020,1,18,11,30,238,94
2020,1,18,11,45,237,88
2020,1,18,12,0,233,78
2020,1,18,12,15,243,96
2020,1,18,12,30,254,123
2020,1,18,12,45,183,25
2020,1,18,13,0,212,65
2020,1,18,13,15,199,57
2020,1,18,13,30,121,0
2020,1,18,13,45,171,42
2020,1,18,14,0,158,36
2020,1,18,14,15,179,105
2020,1,18,14,30,151,69
2020,1,18,14,45,90,0
2020,1,18,15,0,30,0
2020,1,18,15,15,22,0
2020,1,18,15,30,15,0
2020,1,18,15,45,17,0
2020,1,18,16,0,12,0
2020,1,18,16,15,11,0
2020,1,18,16,30,5,0
2020,1,18,16,45,0,0
2020,1,18,17,0,0,0
2020,1,18,17,15,0,0
2020,1,18,17,30,0,0
2020,1,18,17,45,0,0
2020,1,18,18,0,0,0
2020,1,18,18,15,0,0
2020,1,18,18,30,0,0
2020,1,18,18,45,0,0
2020,1,18,19,0,0,0
2020,1,18,19,15,0,0
2020,1,18,19,30,0,0
2020,1,18,19,45,0,0
2020,1,18,20,0,0,0
2020,1,18,20,15,0,0
2020,1,18,20,30,0,0
2020,1,18,20,45,0,0
2020,1,18,21,0,0,0
2020,1,18,21,15,0,0
2020,1,18,21,30,0,0
2020,1,18,21,45,0,0
2020,1,18,22,0,0,0
2020,1,18,22,15,0,0
2020,1,18,22,30,0,0
2020,1,18,22,45,0,0
2020,1,18,23,0,0,0
2020,1,18,23,15,0,0
2020,1,18,23,30,0,0
2020,1,18,23,45,0,0
2020,1,19,0,0,0,0
2020,1,19,0,15,0,0
2020,1,19,0,30,0,0
2020,1,19,0,45,0,0
2020,1,19,1,0,0,0
2020,1,19,1,15,0,0
2020,1,19,1,30,0,0
2020,1,19,1,45,0,0
2020,1,19,2,0,0,0
2020,1,19,2,15,0,0
2020,1,19,2,30,0,0
2020,1,19,2,45,0,0
2020,1,19,3,0,0,0
2020,1,19,3,15,0,0
2020,1,19,3,30,0,0
